,date,open,high,low,Close
7662,1619559600000.0,0.49967,0.50249,0.49928,0.50194
7663,1619559900000.0,0.50219,0.50888,0.50181,0.5085
7664,1619560200000.0,0.5085,0.50965,0.50617,0.5068
7665,1619560500000.0,0.507,0.50995,0.50633,0.5094
7666,1619560800000.0,0.50927,0.50952,0.5062,0.50701
7667,1619561100000.0,0.50713,0.50791,0.5064,0.50683
7668,1619561400000.0,0.50685,0.50976,0.50683,0.50872
7669,1619561700000.0,0.50872,0.50897,0.50707,0.50774
7670,1619562000000.0,0.50773,0.50801,0.50695,0.50759
7671,1619562300000.0,0.50759,0.50863,0.50562,0.50667
7672,1619562600000.0,0.50674,0.50895,0.5061,0.50842
7673,1619562900000.0,0.50837,0.5085,0.50505,0.50545
7674,1619563200000.0,0.50543,0.50592,0.50408,0.50434
7675,1619563500000.0,0.5043,0.50556,0.5026,0.50284
7676,1619563800000.0,0.50275,0.50494,0.50268,0.50453
7677,1619564100000.0,0.50455,0.50539,0.50358,0.50396
7678,1619564400000.0,0.50384,0.50527,0.5013,0.5034
7679,1619564700000.0,0.50344,0.50576,0.50249,0.50522
7680,1619565000000.0,0.50527,0.50797,0.50521,0.50749
7681,1619565300000.0,0.50736,0.5079,0.5066,0.50734
7682,1619565600000.0,0.50718,0.50793,0.50611,0.5068
7683,1619565900000.0,0.50694,0.5075,0.5066,0.5071
7684,1619566200000.0,0.50693,0.50701,0.50305,0.5065
7685,1619566500000.0,0.50661,0.50901,0.50581,0.50778
7686,1619566800000.0,0.50788,0.5093,0.50691,0.50929
7687,1619567100000.0,0.50934,0.50939,0.50757,0.50818
7688,1619567400000.0,0.50819,0.5095,0.50674,0.50947
7689,1619567700000.0,0.50912,0.50993,0.50776,0.50963
7690,1619568000000.0,0.50964,0.51401,0.5092,0.51113
7691,1619568300000.0,0.51094,0.51236,0.50988,0.51105
7692,1619568600000.0,0.5114,0.51398,0.51082,0.51253
7693,1619568900000.0,0.51276,0.515,0.51126,0.51474
7694,1619569200000.0,0.51465,0.51571,0.51387,0.51568
7695,1619569500000.0,0.51556,0.51591,0.51421,0.51521
7696,1619569800000.0,0.51493,0.51596,0.5125,0.51495
7697,1619570100000.0,0.51492,0.51603,0.51302,0.51578
7698,1619570400000.0,0.51585,0.51705,0.51287,0.51417
7699,1619570700000.0,0.51426,0.51464,0.51149,0.51316
7700,1619571000000.0,0.51327,0.51375,0.51192,0.51333
7701,1619571300000.0,0.51339,0.51365,0.5116,0.51242
7702,1619571600000.0,0.51242,0.51385,0.51066,0.51218
7703,1619571900000.0,0.51214,0.51479,0.5117,0.51456
7704,1619572200000.0,0.51449,0.515,0.51224,0.51256
7705,1619572500000.0,0.51241,0.51603,0.51224,0.51525
7706,1619572800000.0,0.51525,0.51617,0.51512,0.51547
7707,1619573100000.0,0.51534,0.5164,0.51426,0.51601
7708,1619573400000.0,0.51593,0.518,0.51454,0.51515
7709,1619573700000.0,0.51518,0.51556,0.5139,0.5152
7710,1619574000000.0,0.51514,0.51595,0.5145,0.5152
7711,1619574300000.0,0.51509,0.51529,0.51362,0.51449
7712,1619574600000.0,0.51435,0.5191,0.51425,0.51846
7713,1619574900000.0,0.5183,0.51891,0.51558,0.51581
7714,1619575200000.0,0.51558,0.51562,0.51325,0.51489
7715,1619575500000.0,0.51488,0.51803,0.51467,0.518
7716,1619575800000.0,0.51783,0.52041,0.51732,0.5196
7717,1619576100000.0,0.5199,0.52183,0.51843,0.51975
7718,1619576400000.0,0.51975,0.52164,0.51906,0.51911
7719,1619576700000.0,0.51916,0.51942,0.51708,0.51753
7720,1619577000000.0,0.51765,0.51934,0.5175,0.51901
7721,1619577300000.0,0.51881,0.51888,0.51687,0.51695
7722,1619577600000.0,0.51707,0.51765,0.5161,0.51626
7723,1619577900000.0,0.51639,0.51664,0.51184,0.51224
7724,1619578200000.0,0.51198,0.51354,0.50974,0.51203
7725,1619578500000.0,0.51203,0.51307,0.50808,0.50898
7726,1619578800000.0,0.50872,0.50873,0.50237,0.50522
7727,1619579100000.0,0.5052,0.50897,0.50492,0.50805
7728,1619579400000.0,0.50807,0.51046,0.50789,0.50883
7729,1619579700000.0,0.50886,0.5089,0.5041,0.50544
7730,1619580000000.0,0.50532,0.50604,0.50327,0.50482
7731,1619580300000.0,0.50487,0.50651,0.50422,0.50481
7732,1619580600000.0,0.50482,0.50482,0.50128,0.5034
7733,1619580900000.0,0.5034,0.50535,0.50178,0.50317
7734,1619581200000.0,0.50313,0.50363,0.49914,0.49987
7735,1619581500000.0,0.49977,0.50513,0.49906,0.50377
7736,1619581800000.0,0.50391,0.50391,0.5,0.50133
7737,1619582100000.0,0.5011,0.50171,0.4992,0.49969
7738,1619582400000.0,0.49959,0.50353,0.49906,0.50062
7739,1619582700000.0,0.50056,0.50321,0.50054,0.50264
7740,1619583000000.0,0.50262,0.50327,0.50224,0.5024
7741,1619583300000.0,0.50263,0.50389,0.50207,0.50385
7742,1619583600000.0,0.50385,0.50404,0.503,0.50301
7743,1619583900000.0,0.50304,0.50425,0.50237,0.50411
7744,1619584200000.0,0.50421,0.50422,0.5017,0.50322
7745,1619584500000.0,0.50308,0.50308,0.50182,0.5024
7746,1619584800000.0,0.50228,0.503,0.50201,0.50205
7747,1619585100000.0,0.50204,0.50204,0.49852,0.50086
7748,1619585400000.0,0.50086,0.50101,0.49867,0.50081
7749,1619585700000.0,0.5005,0.50417,0.49969,0.50216
7750,1619586000000.0,0.50224,0.5049,0.50063,0.50073
7751,1619586300000.0,0.50073,0.50089,0.498,0.49922
7752,1619586600000.0,0.49895,0.50348,0.49884,0.50277
7753,1619586900000.0,0.50271,0.50337,0.49978,0.49992
7754,1619587200000.0,0.49991,0.50023,0.49794,0.49831
7755,1619587500000.0,0.49822,0.5,0.49673,0.49791
7756,1619587800000.0,0.498,0.49887,0.49434,0.49659
7757,1619588100000.0,0.49666,0.49694,0.49477,0.49544
7758,1619588400000.0,0.49552,0.49656,0.49034,0.49624
7759,1619588700000.0,0.49624,0.49778,0.4925,0.49686
7760,1619589000000.0,0.4967,0.49923,0.49455,0.49852
7761,1619589300000.0,0.49859,0.50038,0.497,0.4981
7762,1619589600000.0,0.49829,0.49966,0.49189,0.4927
7763,1619589900000.0,0.49253,0.49293,0.48525,0.48739
7764,1619590200000.0,0.48712,0.48978,0.48306,0.48689
7765,1619590500000.0,0.48685,0.48996,0.48446,0.48775
7766,1619590800000.0,0.48775,0.4879,0.4823,0.4829
7767,1619591100000.0,0.48305,0.4849,0.48,0.48251
7768,1619591400000.0,0.4824,0.485,0.47967,0.48064
7769,1619591700000.0,0.48061,0.48084,0.4743,0.47986
7770,1619592000000.0,0.47988,0.48765,0.47988,0.48732
7771,1619592300000.0,0.48719,0.48769,0.48134,0.48267
7772,1619592600000.0,0.48257,0.48497,0.4786,0.48167
7773,1619592900000.0,0.48136,0.48453,0.47947,0.48337
7774,1619593200000.0,0.4836,0.48564,0.48059,0.48505
7775,1619593500000.0,0.48545,0.48869,0.48351,0.48833
7776,1619593800000.0,0.48821,0.49173,0.48749,0.49164
7777,1619594100000.0,0.49173,0.49173,0.48772,0.48948
7778,1619594400000.0,0.48944,0.49209,0.48823,0.49086
7779,1619594700000.0,0.49088,0.49489,0.48963,0.49477
7780,1619595000000.0,0.49474,0.49481,0.49276,0.4937
7781,1619595300000.0,0.49377,0.49434,0.49215,0.4942
7782,1619595600000.0,0.49423,0.49591,0.49268,0.49306
7783,1619595900000.0,0.49301,0.49344,0.48929,0.49031
7784,1619596200000.0,0.49016,0.49219,0.49016,0.49106
7785,1619596500000.0,0.49138,0.49145,0.48787,0.4897
7786,1619596800000.0,0.48966,0.48967,0.48615,0.48847
7787,1619597100000.0,0.48876,0.49217,0.48832,0.49068
7788,1619597400000.0,0.49078,0.49295,0.4905,0.49245
7789,1619597700000.0,0.4927,0.49296,0.49149,0.49174
7790,1619598000000.0,0.49181,0.49181,0.48936,0.4907
7791,1619598300000.0,0.49075,0.49327,0.49058,0.49316
7792,1619598600000.0,0.49295,0.49404,0.49109,0.49113
7793,1619598900000.0,0.4912,0.49139,0.48932,0.4908
7794,1619599200000.0,0.4908,0.49176,0.4897,0.49081
7795,1619599500000.0,0.49056,0.49348,0.48952,0.49046
7796,1619599800000.0,0.49059,0.49059,0.48633,0.48686
7797,1619600100000.0,0.48686,0.48749,0.48435,0.48464
7798,1619600400000.0,0.48435,0.48846,0.48379,0.48648
7799,1619600700000.0,0.48663,0.48834,0.48465,0.48712
7800,1619601000000.0,0.48716,0.48895,0.48607,0.48724
7801,1619601300000.0,0.48726,0.48734,0.48093,0.48155
7802,1619601600000.0,0.48157,0.48255,0.47789,0.47865
7803,1619601900000.0,0.47867,0.47917,0.47648,0.4772
7804,1619602200000.0,0.47729,0.48591,0.47729,0.48539
7805,1619602500000.0,0.4853,0.48539,0.48019,0.48221
7806,1619602800000.0,0.48264,0.48477,0.48158,0.48383
7807,1619603100000.0,0.48404,0.48706,0.48359,0.48561
7808,1619603400000.0,0.48574,0.48645,0.48374,0.48408
7809,1619603700000.0,0.48431,0.48471,0.48203,0.48243
7810,1619604000000.0,0.48207,0.48286,0.48047,0.48175
7811,1619604300000.0,0.48185,0.489,0.4814,0.48792
7812,1619604600000.0,0.48808,0.48931,0.48722,0.48795
7813,1619604900000.0,0.4878,0.48832,0.48463,0.48553
7814,1619605200000.0,0.48563,0.4861,0.48418,0.48484
7815,1619605500000.0,0.48492,0.4875,0.48463,0.48561
7816,1619605800000.0,0.48539,0.48683,0.48437,0.48546
7817,1619606100000.0,0.48537,0.48727,0.48517,0.4859
7818,1619606400000.0,0.4858,0.48845,0.48526,0.48816
7819,1619606700000.0,0.48825,0.48874,0.48655,0.48706
7820,1619607000000.0,0.48706,0.49049,0.48694,0.49049
7821,1619607300000.0,0.49041,0.49043,0.48786,0.48894
7822,1619607600000.0,0.489,0.4915,0.48823,0.49143
7823,1619607900000.0,0.49131,0.49413,0.49131,0.49404
7824,1619608200000.0,0.49385,0.49596,0.49315,0.49534
7825,1619608500000.0,0.49531,0.49642,0.49297,0.49387
7826,1619608800000.0,0.49395,0.49431,0.49295,0.49341
7827,1619609100000.0,0.49327,0.49539,0.49323,0.49494
7828,1619609400000.0,0.49514,0.49556,0.49429,0.49543
7829,1619609700000.0,0.49519,0.49687,0.49489,0.49678
7830,1619610000000.0,0.49679,0.49756,0.49616,0.49685
7831,1619610300000.0,0.49668,0.49747,0.49535,0.49626
7832,1619610600000.0,0.49626,0.49667,0.49426,0.49593
7833,1619610900000.0,0.4959,0.49614,0.495,0.4956
7834,1619611200000.0,0.49576,0.49642,0.4941,0.4952
7835,1619611500000.0,0.49517,0.49703,0.49513,0.49659
7836,1619611800000.0,0.49661,0.49854,0.49578,0.49812
7837,1619612100000.0,0.49816,0.49829,0.49607,0.49728
7838,1619612400000.0,0.49702,0.49829,0.49587,0.49719
7839,1619612700000.0,0.49735,0.49744,0.49656,0.4971
7840,1619613000000.0,0.49673,0.49757,0.4954,0.49591
7841,1619613300000.0,0.49575,0.4971,0.49575,0.49645
7842,1619613600000.0,0.4963,0.49705,0.49594,0.49606
7843,1619613900000.0,0.49618,0.49685,0.4959,0.49645
7844,1619614200000.0,0.4964,0.49675,0.4951,0.49516
7845,1619614500000.0,0.49521,0.49611,0.49441,0.49517
7846,1619614800000.0,0.4951,0.4954,0.49127,0.49159
7847,1619615100000.0,0.49158,0.49264,0.49025,0.49218
7848,1619615400000.0,0.49211,0.4926,0.48761,0.4888
7849,1619615700000.0,0.48893,0.49142,0.48639,0.48639
7850,1619616000000.0,0.4864,0.48871,0.4862,0.48685
7851,1619616300000.0,0.48676,0.49057,0.48651,0.49
7852,1619616600000.0,0.49004,0.49249,0.48776,0.48849
7853,1619616900000.0,0.48845,0.48947,0.48714,0.48774
7854,1619617200000.0,0.48763,0.48945,0.48747,0.48912
7855,1619617500000.0,0.48913,0.49056,0.48872,0.49024
7856,1619617800000.0,0.49016,0.49098,0.48867,0.48979
7857,1619618100000.0,0.48979,0.49181,0.4897,0.49121
7858,1619618400000.0,0.49115,0.49419,0.49115,0.49344
7859,1619618700000.0,0.49344,0.49349,0.49176,0.49267
7860,1619619000000.0,0.4929,0.49307,0.49162,0.4923
7861,1619619300000.0,0.49229,0.49267,0.48964,0.4899
7862,1619619600000.0,0.48966,0.49335,0.48942,0.49253
7863,1619619900000.0,0.49253,0.49423,0.4901,0.49156
7864,1619620200000.0,0.49151,0.49266,0.49054,0.49176
7865,1619620500000.0,0.49209,0.49319,0.49084,0.4909
7866,1619620800000.0,0.49111,0.492,0.4893,0.48979
7867,1619621100000.0,0.48971,0.49216,0.48965,0.49179
7868,1619621400000.0,0.49135,0.492,0.49052,0.49198
7869,1619621700000.0,0.49205,0.49273,0.48851,0.48858
7870,1619622000000.0,0.48883,0.49078,0.48671,0.48686
7871,1619622300000.0,0.48675,0.4875,0.48507,0.4853
7872,1619622600000.0,0.48553,0.48657,0.48446,0.48608
7873,1619622900000.0,0.48608,0.48805,0.48438,0.4871
7874,1619623200000.0,0.4871,0.48853,0.48708,0.48754
7875,1619623500000.0,0.48768,0.488,0.48556,0.486
7876,1619623800000.0,0.48599,0.48911,0.48599,0.48797
7877,1619624100000.0,0.48806,0.48818,0.48634,0.48734
7878,1619624400000.0,0.4873,0.48985,0.4865,0.48925
7879,1619624700000.0,0.48928,0.48938,0.4865,0.48829
7880,1619625000000.0,0.4881,0.48834,0.48582,0.48683
7881,1619625300000.0,0.48679,0.48782,0.4847,0.4873
7882,1619625600000.0,0.48727,0.48994,0.48555,0.48937
7883,1619625900000.0,0.4891,0.48916,0.48375,0.48464
7884,1619626200000.0,0.48445,0.4857,0.482,0.48526
7885,1619626500000.0,0.48532,0.48854,0.48468,0.48681
7886,1619626800000.0,0.48672,0.48672,0.48424,0.48536
7887,1619627100000.0,0.48536,0.4857,0.48315,0.48395
7888,1619627400000.0,0.48395,0.48804,0.48395,0.48759
7889,1619627700000.0,0.48759,0.48941,0.48728,0.48912
7890,1619628000000.0,0.48902,0.49,0.48801,0.48915
7891,1619628300000.0,0.48918,0.4905,0.48892,0.48983
7892,1619628600000.0,0.48992,0.48998,0.48888,0.48931
7893,1619628900000.0,0.48936,0.49,0.48891,0.48985
7894,1619629200000.0,0.48985,0.49025,0.4861,0.48671
7895,1619629500000.0,0.48696,0.48875,0.48683,0.48831
7896,1619629800000.0,0.48823,0.48876,0.4866,0.48682
7897,1619630100000.0,0.48701,0.4894,0.48689,0.48898
7898,1619630400000.0,0.48902,0.48957,0.48855,0.48887
7899,1619630700000.0,0.48878,0.48967,0.48851,0.48938
7900,1619631000000.0,0.48926,0.49007,0.4883,0.48868
7901,1619631300000.0,0.48855,0.48982,0.48853,0.48957
7902,1619631600000.0,0.48954,0.49069,0.48916,0.4905
7903,1619631900000.0,0.49041,0.49086,0.48893,0.48924
7904,1619632200000.0,0.48921,0.48974,0.48852,0.48923
7905,1619632500000.0,0.48945,0.48988,0.48887,0.48945
7906,1619632800000.0,0.48943,0.49182,0.48911,0.49113
7907,1619633100000.0,0.49123,0.49359,0.49115,0.49334
7908,1619633400000.0,0.49327,0.49552,0.493,0.4943
7909,1619633700000.0,0.49444,0.49819,0.49399,0.49812
7910,1619634000000.0,0.49808,0.49984,0.49566,0.49599
7911,1619634300000.0,0.496,0.49916,0.49581,0.49611
7912,1619634600000.0,0.49623,0.49732,0.49462,0.49494
7913,1619634900000.0,0.49464,0.49789,0.49452,0.4958
7914,1619635200000.0,0.49576,0.49635,0.49364,0.4943
7915,1619635500000.0,0.49441,0.4946,0.4912,0.49254
7916,1619635800000.0,0.49253,0.49515,0.49253,0.4945
7917,1619636100000.0,0.49461,0.49567,0.49383,0.49501
7918,1619636400000.0,0.49484,0.496,0.49465,0.49546
7919,1619636700000.0,0.49546,0.49566,0.49356,0.49407
7920,1619637000000.0,0.49418,0.49499,0.49338,0.49499
7921,1619637300000.0,0.49476,0.49629,0.49463,0.49622
7922,1619637600000.0,0.49622,0.49652,0.49518,0.49585
7923,1619637900000.0,0.49595,0.49737,0.49515,0.49709
7924,1619638200000.0,0.49728,0.49728,0.49586,0.49629
7925,1619638500000.0,0.49629,0.498,0.49629,0.49737
7926,1619638800000.0,0.49745,0.49792,0.49662,0.49676
7927,1619639100000.0,0.49681,0.49699,0.4955,0.49624
7928,1619639400000.0,0.49621,0.49666,0.496,0.49624
7929,1619639700000.0,0.49617,0.49925,0.496,0.49925
7930,1619640000000.0,0.49925,0.50024,0.49841,0.49944
7931,1619640300000.0,0.49954,0.5019,0.49916,0.50021
7932,1619640600000.0,0.50025,0.50261,0.49645,0.49645
7933,1619640900000.0,0.49643,0.49748,0.48663,0.48757
7934,1619641200000.0,0.4876,0.49118,0.48523,0.49013
7935,1619641500000.0,0.49042,0.49293,0.48848,0.49242
7936,1619641800000.0,0.49218,0.49463,0.49029,0.49397
7937,1619642100000.0,0.49426,0.49493,0.49183,0.49362
7938,1619642400000.0,0.49362,0.49362,0.48811,0.4903
7939,1619642700000.0,0.49058,0.49059,0.48462,0.48549
7940,1619643000000.0,0.48586,0.48964,0.48539,0.48861
7941,1619643300000.0,0.48833,0.48896,0.48567,0.48602
7942,1619643600000.0,0.48601,0.48763,0.48482,0.48652
7943,1619643900000.0,0.48645,0.48959,0.48579,0.4882
7944,1619644200000.0,0.48807,0.48999,0.487,0.48967
7945,1619644500000.0,0.48967,0.49228,0.48959,0.49134
7946,1619644800000.0,0.49152,0.49224,0.49108,0.49176
7947,1619645100000.0,0.49188,0.49189,0.49096,0.49142
7948,1619645400000.0,0.49142,0.49318,0.49119,0.49257
7949,1619645700000.0,0.49257,0.49394,0.49254,0.49299
7950,1619646000000.0,0.49299,0.49451,0.49275,0.49398
7951,1619646300000.0,0.49401,0.49541,0.49354,0.49525
7952,1619646600000.0,0.49534,0.49573,0.49442,0.49536
7953,1619646900000.0,0.49535,0.49547,0.4945,0.49519
7954,1619647200000.0,0.49512,0.4972,0.49481,0.49697
7955,1619647500000.0,0.49681,0.4975,0.49535,0.49536
7956,1619647800000.0,0.49569,0.496,0.49361,0.49365
7957,1619648100000.0,0.49363,0.49377,0.4912,0.49302
7958,1619648400000.0,0.49302,0.49402,0.49271,0.49333
7959,1619648700000.0,0.49333,0.49396,0.48989,0.49131
7960,1619649000000.0,0.49104,0.49357,0.48929,0.49186
7961,1619649300000.0,0.49167,0.49365,0.49141,0.49188
7962,1619649600000.0,0.49169,0.49289,0.48925,0.48936
7963,1619649900000.0,0.48946,0.49272,0.48927,0.49224
7964,1619650200000.0,0.49225,0.49304,0.49095,0.49175
7965,1619650500000.0,0.49172,0.49263,0.48942,0.49172
7966,1619650800000.0,0.49178,0.49306,0.49053,0.49223
7967,1619651100000.0,0.49231,0.49392,0.4921,0.49358
7968,1619651400000.0,0.49357,0.49536,0.49337,0.49468
7969,1619651700000.0,0.49475,0.4959,0.49319,0.4938
7970,1619652000000.0,0.49351,0.4938,0.49174,0.49306
7971,1619652300000.0,0.49304,0.49408,0.49215,0.49288
7972,1619652600000.0,0.49259,0.49565,0.49259,0.49451
7973,1619652900000.0,0.49452,0.49548,0.49436,0.49465
7974,1619653200000.0,0.4946,0.49669,0.4946,0.49634
7975,1619653500000.0,0.4965,0.4976,0.49546,0.4968
7976,1619653800000.0,0.49704,0.49765,0.49581,0.49672
7977,1619654100000.0,0.49662,0.49785,0.496,0.49687
7978,1619654400000.0,0.49723,0.4978,0.49265,0.4928
7979,1619654700000.0,0.49293,0.49728,0.49259,0.49702
7980,1619655000000.0,0.497,0.4989,0.49501,0.49557
7981,1619655300000.0,0.49531,0.4992,0.49531,0.49819
7982,1619655600000.0,0.49816,0.49836,0.49503,0.49525
7983,1619655900000.0,0.495,0.49544,0.49339,0.49393
7984,1619656200000.0,0.49401,0.49511,0.494,0.49419
7985,1619656500000.0,0.49409,0.49409,0.49207,0.49329
7986,1619656800000.0,0.49326,0.49495,0.49247,0.49273
7987,1619657100000.0,0.49272,0.4939,0.49228,0.49279
7988,1619657400000.0,0.49298,0.49306,0.49109,0.4914
7989,1619657700000.0,0.49139,0.49218,0.49052,0.49093
7990,1619658000000.0,0.49102,0.49201,0.48767,0.48803
7991,1619658300000.0,0.48826,0.48828,0.486,0.48612
7992,1619658600000.0,0.48605,0.48918,0.48559,0.48803
7993,1619658900000.0,0.48801,0.49007,0.48763,0.48969
7994,1619659200000.0,0.48956,0.49259,0.48916,0.48919
7995,1619659500000.0,0.48932,0.48966,0.48806,0.48832
7996,1619659800000.0,0.48811,0.49159,0.48685,0.49014
7997,1619660100000.0,0.49016,0.4902,0.48831,0.48897
7998,1619660400000.0,0.48891,0.49053,0.48891,0.49042
7999,1619660700000.0,0.49035,0.49483,0.4898,0.49483
8000,1619661000000.0,0.49446,0.49748,0.49426,0.49748
8001,1619661300000.0,0.49728,0.4992,0.49683,0.49747
8002,1619661600000.0,0.49744,0.50181,0.49743,0.50094
8003,1619661900000.0,0.50069,0.50108,0.49784,0.49802
8004,1619662200000.0,0.49797,0.49865,0.495,0.49617
8005,1619662500000.0,0.49621,0.49627,0.49363,0.49377
8006,1619662800000.0,0.49378,0.49542,0.49179,0.49215
8007,1619663100000.0,0.49201,0.49623,0.49179,0.49503
8008,1619663400000.0,0.495,0.4965,0.49281,0.49591
8009,1619663700000.0,0.49593,0.49677,0.49331,0.49354
8010,1619664000000.0,0.49361,0.49658,0.49265,0.49658
8011,1619664300000.0,0.49644,0.49692,0.49359,0.49382
8012,1619664600000.0,0.49396,0.49669,0.49396,0.49666
8013,1619664900000.0,0.49651,0.49719,0.49515,0.49686
8014,1619665200000.0,0.49695,0.49711,0.49485,0.49637
8015,1619665500000.0,0.49649,0.49773,0.49612,0.49653
8016,1619665800000.0,0.4965,0.49685,0.49581,0.49614
8017,1619666100000.0,0.49627,0.49678,0.49503,0.49512
8018,1619666400000.0,0.4954,0.49555,0.49362,0.4951
8019,1619666700000.0,0.49513,0.49591,0.49357,0.4942
8020,1619667000000.0,0.49418,0.49482,0.49332,0.49377
8021,1619667300000.0,0.49373,0.49455,0.49268,0.49277
8022,1619667600000.0,0.49274,0.49349,0.49252,0.49297
8023,1619667900000.0,0.49301,0.49301,0.4911,0.49171
8024,1619668200000.0,0.49197,0.49273,0.49084,0.49183
8025,1619668500000.0,0.49234,0.49406,0.4921,0.49317
8026,1619668800000.0,0.49323,0.49329,0.48975,0.49035
8027,1619669100000.0,0.4904,0.49119,0.48809,0.49084
8028,1619669400000.0,0.49078,0.49078,0.48871,0.49009
8029,1619669700000.0,0.49,0.49039,0.48824,0.48933
8030,1619670000000.0,0.48944,0.49054,0.48801,0.48967
8031,1619670300000.0,0.48965,0.48999,0.48777,0.48936
8032,1619670600000.0,0.48946,0.49002,0.488,0.4885
8033,1619670900000.0,0.48847,0.48872,0.4852,0.48556
8034,1619671200000.0,0.48545,0.48681,0.4844,0.48549
8035,1619671500000.0,0.48555,0.48941,0.48503,0.48854
8036,1619671800000.0,0.48856,0.49083,0.48654,0.48965
8037,1619672100000.0,0.48965,0.48989,0.48595,0.48611
8038,1619672400000.0,0.48633,0.49,0.48561,0.48861
8039,1619672700000.0,0.48862,0.48915,0.48755,0.4883
8040,1619673000000.0,0.48819,0.49005,0.488,0.4891
8041,1619673300000.0,0.48908,0.49069,0.48837,0.48991
8042,1619673600000.0,0.49005,0.4909,0.48959,0.48998
8043,1619673900000.0,0.49,0.4906,0.48922,0.4905
8044,1619674200000.0,0.49035,0.49095,0.48975,0.49014
8045,1619674500000.0,0.49006,0.4905,0.48848,0.48904
8046,1619674800000.0,0.48904,0.49055,0.48894,0.48975
8047,1619675100000.0,0.48964,0.49036,0.4893,0.49027
8048,1619675400000.0,0.49027,0.49194,0.49,0.49121
8049,1619675700000.0,0.49129,0.4922,0.49063,0.49199
8050,1619676000000.0,0.49209,0.49269,0.49174,0.49185
8051,1619676300000.0,0.4918,0.49419,0.4918,0.49394
8052,1619676600000.0,0.49397,0.49568,0.49385,0.49485
8053,1619676900000.0,0.49486,0.49653,0.49471,0.49601
8054,1619677200000.0,0.49608,0.49608,0.49252,0.49317
8055,1619677500000.0,0.49319,0.49336,0.49201,0.49271
8056,1619677800000.0,0.49266,0.49278,0.49114,0.49209
8057,1619678100000.0,0.49217,0.49321,0.49162,0.49305
8058,1619678400000.0,0.49307,0.49323,0.49196,0.49262
8059,1619678700000.0,0.49265,0.49452,0.49201,0.4944
8060,1619679000000.0,0.49451,0.49716,0.49443,0.49694
8061,1619679300000.0,0.49694,0.49737,0.49621,0.49675
8062,1619679600000.0,0.4966,0.49729,0.49612,0.49727
8063,1619679900000.0,0.49725,0.49764,0.49657,0.49657
8064,1619680200000.0,0.4966,0.4975,0.496,0.49744
8065,1619680500000.0,0.49748,0.49938,0.497,0.49763
8066,1619680800000.0,0.49762,0.498,0.49656,0.49721
8067,1619681100000.0,0.49713,0.4975,0.49665,0.49719
8068,1619681400000.0,0.49711,0.4975,0.49599,0.49629
8069,1619681700000.0,0.49627,0.49713,0.496,0.49638
8070,1619682000000.0,0.49634,0.4964,0.49428,0.4953
8071,1619682300000.0,0.4953,0.49631,0.49488,0.49612
8072,1619682600000.0,0.49612,0.49638,0.49528,0.49597
8073,1619682900000.0,0.49591,0.4973,0.49591,0.49723
8074,1619683200000.0,0.49739,0.49792,0.4944,0.49524
8075,1619683500000.0,0.49529,0.49833,0.49529,0.49793
8076,1619683800000.0,0.49781,0.49807,0.49377,0.49401
8077,1619684100000.0,0.49386,0.49459,0.49035,0.49157
8078,1619684400000.0,0.49165,0.49404,0.49106,0.49355
8079,1619684700000.0,0.49352,0.49389,0.49223,0.4936
8080,1619685000000.0,0.4936,0.49579,0.49201,0.49422
8081,1619685300000.0,0.49431,0.49442,0.49305,0.49348
8082,1619685600000.0,0.49349,0.49578,0.49302,0.49572
8083,1619685900000.0,0.49572,0.49572,0.49318,0.49365
8084,1619686200000.0,0.49326,0.49349,0.49016,0.49297
8085,1619686500000.0,0.49297,0.49311,0.4918,0.49233
8086,1619686800000.0,0.49244,0.49249,0.49022,0.49083
8087,1619687100000.0,0.49105,0.49537,0.49092,0.49484
8088,1619687400000.0,0.49493,0.49652,0.49403,0.49632
8089,1619687700000.0,0.49588,0.49848,0.49588,0.4982
8090,1619688000000.0,0.49822,0.499,0.49774,0.498
8091,1619688300000.0,0.49807,0.49842,0.49716,0.49797
8092,1619688600000.0,0.4981,0.4981,0.49649,0.49742
8093,1619688900000.0,0.49725,0.49828,0.49647,0.49772
8094,1619689200000.0,0.49777,0.499,0.49777,0.49888
8095,1619689500000.0,0.49894,0.49988,0.49854,0.49858
8096,1619689800000.0,0.49868,0.4994,0.49848,0.49881
8097,1619690100000.0,0.49881,0.499,0.49786,0.49791
8098,1619690400000.0,0.49798,0.49879,0.4972,0.49839
8099,1619690700000.0,0.4984,0.49949,0.49826,0.49943
8100,1619691000000.0,0.4994,0.4999,0.49914,0.49933
8101,1619691300000.0,0.49933,0.50019,0.49831,0.49869
8102,1619691600000.0,0.49858,0.49909,0.4982,0.49858
8103,1619691900000.0,0.49857,0.49939,0.49847,0.49905
8104,1619692200000.0,0.49899,0.50168,0.4984,0.5015
8105,1619692500000.0,0.5015,0.50289,0.5009,0.50189
8106,1619692800000.0,0.50185,0.50371,0.50157,0.50371
8107,1619693100000.0,0.50371,0.50375,0.50095,0.50175
8108,1619693400000.0,0.50174,0.50312,0.501,0.50113
8109,1619693700000.0,0.50115,0.502,0.50017,0.50063
8110,1619694000000.0,0.50071,0.50071,0.49859,0.4991
8111,1619694300000.0,0.4991,0.50081,0.4991,0.50001
8112,1619694600000.0,0.50003,0.50077,0.49969,0.50034
8113,1619694900000.0,0.50036,0.50087,0.49785,0.4994
8114,1619695200000.0,0.4992,0.50078,0.49893,0.50032
